id_1,id_2,true_ged
0,1431,0
0,1432,0
0,1435,0
0,1437,0
0,1441,0
0,1449,0
0,1451,0
0,1454,0
0,1476,6
0,1477,0
0,1479,0
0,1493,0
0,14,0
0,47,0
0,50,0
0,95,0
0,205,0
0,215,0
0,247,0
0,270,0
0,401,0
0,404,9
0,405,0
0,435,0
0,445,8
0,449,0
0,452,0
0,471,0
0,476,0
0,479,8
0,556,0
0,595,0
0,598,0
0,628,0
0,636,0
0,640,0
0,646,0
0,655,0
0,659,0
0,675,0
0,694,0
0,737,0
0,741,6
0,750,0
0,752,0
0,759,0
0,763,0
0,765,0
0,766,0
0,768,0
0,773,0
0,796,0
0,821,0
0,825,0
0,869,0
0,875,0
0,877,0
0,911,0
0,960,4
0,1040,0
0,1070,0
0,1100,0
0,1107,0
0,1122,0
0,1124,0
0,1125,4
0,1157,0
0,1243,0
0,1247,0
0,1266,0
0,1310,0
0,1371,0
0,1405,0
0,1447,0
0,5,12
0,7,12
0,10,8
0,12,8
0,19,8
0,34,8
0,52,8
0,59,8
0,66,8
0,71,8
0,92,7
0,105,8
0,114,8
0,124,6
0,133,8
0,143,11
0,146,8
0,148,11
0,151,8
0,156,6
0,160,8
0,161,12
0,167,8
0,175,8
0,185,8
0,197,8
0,209,12
0,219,8
0,248,8
0,253,8
0,255,8
0,262,8
0,267,8
0,291,8
0,300,8
0,308,8
0,312,8
0,319,12
0,321,8
0,325,12
0,379,8
0,403,8
0,407,8
0,421,8
0,422,12
0,423,8
0,427,8
0,444,12
0,448,12
0,458,8
0,461,8
0,466,8
0,491,12
0,494,12
0,500,12
0,501,8
0,505,8
0,507,8
0,515,8
0,536,8
0,540,8
0,546,12
0,549,8
0,553,8
0,566,8
0,575,8
0,586,8
0,590,8
0,605,8
0,614,8
0,616,12
0,620,8
0,641,8
0,642,8
0,644,8
0,653,12
0,677,8
0,736,8
0,740,8
0,761,12
0,776,8
0,779,8
0,792,8
0,805,8
0,811,8
0,817,8
0,823,11
0,830,12
0,831,8
0,836,8
0,846,8
0,849,8
0,864,8
0,867,8
0,872,8
0,873,8
0,888,8
0,906,12
0,913,8
0,919,8
0,936,8
0,988,12
0,999,8
0,1009,8
0,1016,8
0,1018,8
0,1019,8
0,1028,8
0,1049,8
0,1055,8
0,1058,8
0,1065,8
0,1076,8
0,1084,8
0,1085,8
0,1095,8
0,1134,8
0,1140,8
0,1151,8
0,1154,8
0,1158,8
0,1159,8
0,1160,8
0,1162,8
0,1189,8
0,1198,8
0,1212,8
0,1213,8
0,1216,8
0,1231,8
0,1239,8
0,1244,8
0,1255,8
0,1264,8
0,1274,8
0,1277,8
0,1295,8
0,1301,8
0,1306,8
0,1307,8
0,1314,8
0,1322,8
0,1354,8
0,1364,12
0,1365,8
0,1368,8
0,1380,8
0,1384,8
0,1386,8
0,1398,8
0,1404,8
0,1415,8
0,1421,8
0,1429,8
0,1442,8
0,1450,8
0,1457,8
0,1462,8
0,1463,8
0,1467,8
0,1481,8
0,1498,8
0,86,8
0,100,8
0,116,8
0,118,8
0,142,8
0,174,8
0,180,8
0,237,8
0,350,8
0,352,8
0,353,8
0,380,8
0,440,8
0,450,8
0,480,11
0,495,12
0,523,8
0,578,8
0,787,8
0,814,8
0,865,8
0,879,8
0,959,8
0,980,8
0,1014,8
0,1035,8
0,1051,6
0,1082,8
0,1090,12
0,1103,8
0,1173,8
0,1236,8
0,1315,8
0,1325,8
0,1402,8
0,1407,8
0,1423,11
0,1475,8
0,1490,8
0,18,13
0,22,17
0,30,17
0,31,17
0,44,17
0,46,17
0,79,17
0,106,12
0,122,17
0,130,17
0,132,17
0,140,17
0,141,17
0,147,17
0,188,17
0,204,17
0,206,16
0,208,17
0,217,17
0,218,17
0,222,17
0,224,17
0,244,17
0,249,17
0,263,17
0,284,17
0,288,17
0,297,17
0,301,12
0,311,16
0,357,17
0,360,17
0,362,17
0,376,13
0,377,17
0,389,17
0,396,12
0,425,17
0,430,17
0,438,17
0,492,17
0,499,9
0,503,17
0,512,12
0,513,17
0,518,17
0,562,17
0,572,17
0,594,17
0,600,17
0,606,13
0,619,15
0,624,17
0,638,12
0,670,17
0,690,17
0,696,17
0,726,12
0,732,17
0,754,12
0,764,17
0,772,17
0,808,17
0,850,17
0,866,12
0,868,17
0,870,12
0,876,17
0,883,13
0,895,17
0,917,12
0,923,17
0,926,14
0,930,12
0,934,17
0,944,17
0,970,12
0,972,17
0,977,13
0,1025,17
0,1027,17
0,1034,17
0,1041,17
0,1053,17
0,1060,17
0,1063,17
0,1067,17
0,1087,17
0,1088,17
0,1091,17
0,1093,17
0,1110,17
0,1114,17
0,1115,17
0,1126,17
0,1130,17
0,1136,17
0,1143,17
0,1152,12
0,1174,17
0,1191,17
0,1192,17
0,1205,17
0,1211,17
0,1214,17
0,1221,17
0,1223,17
0,1252,17
0,1254,12
0,1267,17
0,1285,17
0,1287,17
0,1289,17
0,1296,17
0,1299,12
0,1303,17
0,1326,17
0,1336,17
0,1356,17
0,1382,17
0,1403,17
0,1406,17
0,1409,17
0,1425,17
0,1428,12
0,1434,17
0,1443,17
0,1448,12
0,1455,17
0,1474,17
0,326,17
0,354,17
0,363,13
0,413,17
0,437,17
0,463,17
0,502,17
0,565,17
0,689,12
0,692,17
0,928,17
0,1011,17
0,1026,17
0,1120,17
0,1135,17
0,1168,17
0,1177,17
0,1201,17
0,1291,17
0,1305,12
0,1376,17
0,1397,17
0,1414,17
0,1424,17
0,4,9
0,64,9
0,73,27
0,77,27
0,82,19
0,83,17
0,87,17
0,96,27
0,99,27
0,120,27
0,123,27
0,126,18
0,135,18
0,195,27
0,201,17
0,203,27
0,211,27
0,220,19
0,231,27
0,250,27
0,251,27
0,273,17
0,275,27
0,283,17
0,299,17
0,310,17
0,318,27
0,323,17
0,329,19
0,349,27
0,372,17
0,424,27
0,428,27
0,456,27
0,472,27
0,478,17
0,481,17
0,490,27
0,511,27
0,525,12
0,526,19
0,530,19
0,533,17
0,574,9
0,582,9
0,583,17
0,604,17
0,607,17
0,622,17
0,647,18
0,701,17
0,711,17
0,715,17
0,718,19
0,739,17
0,757,27
0,797,17
0,824,27
0,834,27
0,839,17
0,854,27
0,856,27
0,890,17
0,901,27
0,902,17
0,903,9
0,909,18
0,912,17
0,940,19
0,948,17
0,962,12
0,966,17
0,978,27
0,996,17
0,1021,17
0,1033,27
0,1057,21
0,1099,9
0,1104,27
0,1129,19
0,1142,9
0,1175,27
0,1179,27
0,1188,27
0,1194,27
0,1195,27
0,1217,27
0,1222,27
0,1242,27
0,1293,17
0,1302,27
0,1304,27
0,1318,27
0,1323,27
0,1360,19
0,1390,27
0,1391,26
0,1396,17
0,1401,27
0,1411,27
0,1412,27
0,1436,27
0,1459,11
0,1460,27
0,127,9
0,152,27
0,182,17
0,320,16
0,324,17
0,400,17
0,406,9
0,446,9
0,474,12
0,534,17
0,570,27
0,668,17
0,755,27
0,843,17
0,851,17
0,918,17
0,938,17
0,984,17
0,1008,27
0,1032,26
0,1064,9
0,1128,27
0,1362,17
2,3,0
2,6,0
2,17,0
2,24,0
2,29,0
2,32,9
2,39,0
2,49,0
2,58,0
2,85,0
2,88,0
2,93,0
2,103,0
2,104,4
2,113,0
2,121,8
2,134,9
2,171,9
2,176,0
2,177,0
2,183,0
2,184,8
2,202,0
2,216,0
2,221,0
2,233,0
2,234,0
2,242,0
2,245,0
2,246,0
2,252,0
2,254,0
2,265,0
2,276,0
2,280,0
2,285,0
2,296,0
2,303,0
2,304,0
2,305,0
2,306,0
2,307,0
2,309,0
2,314,0
2,335,0
2,338,0
2,347,0
2,365,0
2,366,0
2,373,0
2,381,0
2,383,0
2,387,0
2,388,0
2,392,0
2,395,0
2,409,0
2,411,0
2,412,0
2,419,0
2,439,0
2,447,0
2,451,0
2,454,8
2,457,0
2,459,0
2,462,0
2,475,0
2,483,0
2,487,0
2,489,0
2,504,0
2,510,0
2,516,0
2,519,0
2,520,0
2,521,0
2,522,0
2,528,0
2,532,0
2,538,0
2,539,0
2,541,0
2,543,0
2,545,0
2,551,0
2,552,0
2,559,9
2,560,0
2,564,0
2,569,0
2,573,0
2,581,0
2,584,0
2,585,0
2,591,9
2,593,0
2,596,0
2,597,4
2,608,0
2,612,0
2,615,0
2,618,0
2,621,0
2,625,0
2,631,0
2,632,0
2,634,0
2,637,0
2,648,0
2,649,0
2,657,0
2,658,0
2,665,0
2,667,0
2,674,0
2,676,0
2,684,0
2,687,0
2,688,0
2,691,0
2,695,0
2,697,0
2,698,0
2,700,0
2,712,0
2,713,0
2,714,0
2,719,0
2,720,0
2,725,0
2,733,0
2,734,0
2,751,0
2,756,0
2,769,0
2,777,0
2,780,0
2,782,0
2,784,9
2,788,0
2,791,0
2,794,0
2,795,0
2,798,0
2,803,0
2,804,0
2,807,0
2,809,0
2,813,0
2,816,0
2,818,0
2,822,0
2,832,0
2,835,0
2,840,0
2,841,0
2,847,0
2,852,0
2,853,0
2,857,0
2,859,0
2,871,0
2,878,0
2,881,0
2,891,0
2,892,0
2,897,0
2,907,0
2,910,0
2,914,0
2,922,0
2,927,0
2,929,0
2,931,0
2,933,0
2,935,0
2,949,0
2,952,3
2,955,0
2,964,0
2,967,0
2,968,0
2,969,0
2,983,0
2,986,0
2,989,0
2,995,0
2,997,0
2,998,0
2,1010,1
2,1023,0
2,1024,0
2,1029,0
2,1030,0
2,1031,0
2,1045,0
2,1047,0
2,1050,0
2,1052,2
2,1054,0
2,1081,0
2,1106,2
2,1117,0
2,1118,0
2,1119,0
2,1127,0
2,1132,0
2,1153,0
2,1155,0
2,1163,0
2,1172,0
2,1182,9
2,1184,0
2,1187,0
2,1196,0
2,1200,0
2,1204,0
2,1215,0
2,1220,0
2,1226,0
2,1228,0
2,1233,0
2,1256,0
2,1259,0
2,1261,0
2,1263,0
2,1265,0
2,1268,0
2,1271,0
2,1273,0
2,1279,0
2,1284,0
2,1298,0
2,1317,0
2,1320,0
2,1328,0
2,1333,4
2,1335,0
2,1337,0
2,1338,0
2,1339,0
2,1341,0
2,1347,0
2,1348,9
2,1355,0
2,1373,0
2,1374,0
2,1377,0
2,1378,0
2,1385,0
2,1393,0
2,1399,0
2,1408,0
2,1416,0
2,1419,0
2,1431,0
2,1432,0
2,1435,0
2,1437,0
2,1441,0
2,1449,0
2,1451,0
2,1454,0
2,1476,6
2,1477,0
2,1479,0
2,1493,0
2,14,0
2,47,0
2,50,0
2,95,0
2,205,0
2,215,0
2,247,0
2,270,0
2,401,0
2,404,9
2,405,0
2,435,0
2,445,8
2,449,0
2,452,0
2,471,0
2,476,0
2,479,8
2,556,0
2,595,0
2,598,0
2,628,0
2,636,0
2,640,0
2,646,0
2,655,0
2,659,0
2,675,0
2,694,0
2,737,0
2,741,6
2,750,0
2,752,0
2,759,0
2,763,0
2,765,0
2,766,0
2,768,0
2,773,0
2,796,0
2,821,0
2,825,0
2,869,0
2,875,0
2,877,0
2,911,0
2,960,4
2,1040,0
2,1070,0
2,1100,0
2,1107,0
2,1122,0
2,1124,0
2,1125,4
2,1157,0
2,1243,0
2,1247,0
2,1266,0
2,1310,0
2,1371,0
2,1405,0
2,1447,0
2,5,12
2,7,12
2,10,8
2,12,8
2,19,8
2,34,8
2,52,8
2,59,8
2,66,8
2,71,8
2,92,7
2,105,8
2,114,8
2,124,6
2,133,8
2,143,11
2,146,8
2,148,11
2,151,8
2,156,6
2,160,8
2,161,12
2,167,8
2,175,8
2,185,8
2,197,8
2,209,12
2,219,8
2,248,8
2,253,8
2,255,8
2,262,8
2,267,8
2,291,8
2,300,8
2,308,8
2,312,8
2,319,12
2,321,8
2,325,12
2,379,8
2,403,8
2,407,8
2,421,8
2,422,12
2,423,8
2,427,8
2,444,12
2,448,12
2,458,8
2,461,8
2,466,8
2,491,12
2,494,12
2,500,12
2,501,8
2,505,8
2,507,8
2,515,8
2,536,8
2,540,8
2,546,12
2,549,8
2,553,8
2,566,8
2,575,8
2,586,8
2,590,8
2,605,8
2,614,8
2,616,12
2,620,8
2,641,8
2,642,8
2,644,8
2,653,12
2,677,8
2,736,8
2,740,8
2,761,12
2,776,8
2,779,8
2,792,8
2,805,8
2,811,8
2,817,8
2,823,11
2,830,12
2,831,8
2,836,8
2,846,8
2,849,8
2,864,8
2,867,8
2,872,8
2,873,8
2,888,8
2,906,12
2,913,8
2,919,8
2,936,8
2,988,12
2,999,8
2,1009,8
2,1016,8
2,1018,8
2,1019,8
2,1028,8
2,1049,8
2,1055,8
2,1058,8
2,1065,8
2,1076,8
2,1084,8
2,1085,8
2,1095,8
2,1134,8
2,1140,8
2,1151,8
2,1154,8
2,1158,8
2,1159,8
2,1160,8
2,1162,8
2,1189,8
2,1198,8
2,1212,8
2,1213,8
2,1216,8
2,1231,8
2,1239,8
2,1244,8
2,1255,8
2,1264,8
2,1274,8
2,1277,8
2,1295,8
2,1301,8
2,1306,8
2,1307,8
2,1314,8
2,1322,8
2,1354,8
2,1364,12
2,1365,8
2,1368,8
2,1380,8
2,1384,8
2,1386,8
2,1398,8
2,1404,8
2,1415,8
2,1421,8
2,1429,8
2,1442,8
2,1450,8
2,1457,8
2,1462,8
2,1463,8
2,1467,8
2,1481,8
2,1498,8
2,86,8
2,100,8
2,116,8
2,118,8
2,142,8
2,174,8
2,180,8
2,237,8
2,350,8
2,352,8
2,353,8
2,380,8
2,440,8
2,450,8
2,480,11
2,495,12
2,523,8
2,578,8
2,787,8
2,814,8
2,865,8
2,879,8
2,959,8
2,980,8
2,1014,8
2,1035,8
2,1051,6
2,1082,8
2,1090,12
2,1103,8
2,1173,8
2,1236,8
2,1315,8
2,1325,8
2,1402,8
2,1407,8
2,1423,11
2,1475,8
2,1490,8
2,18,13
2,22,17
2,30,17
2,31,17
2,44,17
2,46,17
2,79,17
2,106,12
2,122,17
2,130,17
2,132,17
2,140,17
2,141,17
2,147,17
2,188,17
2,204,17
2,206,16
2,208,17
2,217,17
2,218,17
2,222,17
2,224,17
2,244,17
2,249,17
2,263,17
2,284,17
2,288,17
2,297,17
2,301,12
2,311,16
2,357,17
2,360,17
2,362,17
2,376,13
2,377,17
2,389,17
2,396,12
2,425,17
2,430,17
2,438,17
2,492,17
2,499,9
2,503,17
2,512,12
2,513,17
2,518,17
2,562,17
2,572,17
2,594,17
2,600,17
2,606,13
2,619,15
2,624,17
2,638,12
2,670,17
2,690,17
2,696,17
2,726,12
2,732,17
2,754,12
2,764,17
2,772,17
2,808,17
2,850,17
2,866,12
2,868,17
2,870,12
2,876,17
2,883,13
2,895,17
2,917,12
2,923,17
2,926,14
2,930,12
2,934,17
2,944,17
2,970,12
2,972,17
2,977,13
2,1025,17
2,1027,17
2,1034,17
2,1041,17
2,1053,17
2,1060,17
2,1063,17
2,1067,17
2,1087,17
2,1088,17
2,1091,17
2,1093,17
2,1110,17
2,1114,17
2,1115,17
2,1126,17
2,1130,17
2,1136,17
2,1143,17
2,1152,12
2,1174,17
2,1191,17
2,1192,17
2,1205,17
2,1211,17
2,1214,17
2,1221,17
2,1223,17
2,1252,17
2,1254,12
2,1267,17
2,1285,17
2,1287,17
2,1289,17
2,1296,17
2,1299,12
2,1303,17
2,1326,17
2,1336,17
2,1356,17
2,1382,17
2,1403,17
2,1406,17
2,1409,17
2,1425,17
2,1428,12
2,1434,17
2,1443,17
2,1448,12
2,1455,17
2,1474,17
2,326,17
2,354,17
2,363,13
2,413,17
2,437,17
2,463,17
2,502,17
2,565,17
2,689,12
2,692,17
2,928,17
2,1011,17
2,1026,17
2,1120,17
2,1135,17
2,1168,17
2,1177,17
2,1201,17
2,1291,17
2,1305,12
2,1376,17
2,1397,17
2,1414,17
2,1424,17
2,4,9
2,64,9
2,73,27
2,77,27
2,82,19
2,83,17
2,87,17
2,96,27
2,99,27
2,120,27
2,123,27
2,126,18
2,135,18
2,195,27
2,201,17
2,203,27
2,211,27
2,220,19
2,231,27
2,250,27
2,251,27
2,273,17
2,275,27
2,283,17
2,299,17
2,310,17
2,318,27
2,323,17
2,329,19
2,349,27
2,372,17
2,424,27
2,428,27
2,456,27
2,472,27
2,478,17
2,481,17
2,490,27
2,511,27
2,525,12
2,526,19
2,530,19
2,533,17
2,574,9
2,582,9
2,583,17
2,604,17
2,607,17
2,622,17
2,647,18
2,701,17
2,711,17
2,715,17
2,718,19
2,739,17
2,757,27
2,797,17
2,824,27
2,834,27
2,839,17
2,854,27
2,856,27
2,890,17
2,901,27
2,902,17
2,903,9
2,909,18
2,912,17
2,940,19
2,948,17
2,962,12
2,966,17
2,978,27
2,996,17
2,1021,17
2,1033,27
2,1057,21
2,1099,9
2,1104,27
2,1129,19
2,1142,9
2,1175,27
2,1179,27
2,1188,27
2,1194,27
2,1195,27
2,1217,27
2,1222,27
2,1242,27
2,1293,17
2,1302,27
2,1304,27
2,1318,27
2,1323,27
2,1360,19
2,1390,27
2,1391,26
2,1396,17
2,1401,27
2,1411,27
2,1412,27
2,1436,27
2,1459,11
2,1460,27
2,127,9
2,152,27
2,182,17
2,320,16
2,324,17
2,400,17
2,406,9
2,446,9
2,474,12
2,534,17
2,570,27
2,668,17
2,755,27
2,843,17
2,851,17
2,918,17
2,938,17
2,984,17
2,1008,27
2,1032,26
2,1064,9
2,1128,27
2,1362,17
3,6,0
3,17,0
3,24,0
3,29,0
3,32,9
3,39,0
3,49,0
3,58,0
3,85,0
3,88,0
3,93,0
3,103,0
3,104,4
3,113,0
3,121,8
3,134,9
3,171,9
3,176,0
3,177,0
3,183,0
3,184,8
3,202,0
3,216,0
3,221,0
3,233,0
3,234,0
3,242,0
3,245,0
3,246,0
3,252,0
3,254,0
3,265,0
3,276,0
3,280,0
3,285,0
3,296,0
3,303,0
3,304,0
3,305,0
3,306,0
3,307,0
3,309,0
3,314,0
3,335,0
3,338,0
3,347,0
3,365,0
3,366,0
3,373,0
3,381,0
3,383,0
3,387,0
3,388,0
3,392,0
3,395,0
3,409,0
3,411,0
3,412,0
3,419,0
3,439,0
3,447,0
3,451,0
3,454,8
3,457,0
3,459,0
3,462,0
3,475,0
3,483,0
3,487,0
3,489,0
3,504,0
3,510,0
3,516,0
3,519,0
3,520,0
3,521,0
3,522,0
3,528,0
3,532,0
3,538,0
3,539,0
3,541,0
3,543,0
3,545,0
3,551,0
3,552,0
3,559,9
3,560,0
3,564,0
3,569,0
3,573,0
3,581,0
3,584,0
3,585,0
3,591,9
3,593,0
3,596,0
3,597,4
3,608,0
3,612,0
3,615,0
3,618,0
3,621,0
3,625,0
3,631,0
3,632,0
3,634,0
3,637,0
3,648,0
3,649,0
3,657,0
3,658,0
3,665,0
3,667,0
3,674,0
3,676,0
3,684,0
3,687,0
3,688,0
3,691,0
3,695,0
3,697,0
3,698,0
3,700,0
3,712,0
3,713,0
3,714,0
3,719,0
3,720,0
3,725,0
3,733,0
3,734,0
3,751,0
3,756,0
3,769,0
3,777,0
3,780,0
3,782,0
3,784,9
3,788,0
3,791,0
3,794,0
3,795,0
3,798,0
3,803,0
3,804,0
3,807,0
3,809,0
3,813,0
3,816,0
3,818,0
3,822,0
3,832,0
3,835,0
3,840,0
3,841,0
3,847,0
3,852,0
3,853,0
3,857,0
3,859,0
3,871,0
3,878,0
3,881,0
3,891,0
3,892,0
3,897,0
3,907,0
3,910,0
3,914,0
3,922,0
3,927,0
3,929,0
3,931,0
3,933,0
3,935,0
3,949,0
3,952,3
3,955,0
3,964,0
3,967,0
3,968,0
3,969,0
3,983,0
3,986,0
3,989,0
3,995,0
3,997,0
3,998,0
3,1010,1
3,1023,0
3,1024,0
3,1029,0
3,1030,0
3,1031,0
3,1045,0
3,1047,0
3,1050,0
3,1052,2
3,1054,0
3,1081,0
3,1106,2
3,1117,0
3,1118,0
3,1119,0
3,1127,0
3,1132,0
3,1153,0
3,1155,0
3,1163,0
3,1172,0
3,1182,9
3,1184,0
3,1187,0
3,1196,0
3,1200,0
3,1204,0
3,1215,0
3,1220,0
3,1226,0
3,1228,0
3,1233,0
3,1256,0
3,1259,0
3,1261,0
3,1263,0
3,1265,0
3,1268,0
3,1271,0
3,1273,0
3,1279,0
3,1284,0
3,1298,0
3,1317,0
3,1320,0
3,1328,0
3,1333,4
3,1335,0
3,1337,0
3,1338,0
3,1339,0
3,1341,0
3,1347,0
3,1348,9
3,1355,0
3,1373,0
3,1374,0
3,1377,0
3,1378,0
3,1385,0
3,1393,0
3,1399,0
3,1408,0
3,1416,0
3,1419,0
3,1431,0
3,1432,0
3,1435,0
3,1437,0
3,1441,0
3,1449,0
3,1451,0
3,1454,0
3,1476,6
3,1477,0
3,1479,0
3,1493,0
3,14,0
3,47,0
3,50,0
3,95,0
3,205,0
3,215,0
3,247,0
3,270,0
3,401,0
3,404,9
3,405,0
3,435,0
3,445,8
3,449,0
3,452,0
3,471,0
3,476,0
3,479,8
3,556,0
3,595,0
3,598,0
3,628,0
3,636,0
3,640,0
3,646,0
3,655,0
3,659,0
3,675,0
3,694,0
3,737,0
3,741,6
3,750,0
3,752,0
3,759,0
3,763,0
3,765,0
3,766,0
3,768,0
3,773,0
3,796,0
3,821,0
3,825,0
3,869,0
3,875,0
3,877,0
3,911,0
3,960,4
3,1040,0
3,1070,0
3,1100,0
3,1107,0
3,1122,0
3,1124,0
3,1125,4
3,1157,0
3,1243,0
3,1247,0
3,1266,0
3,1310,0
3,1371,0
3,1405,0
3,1447,0
3,5,12
3,7,12
3,10,8
3,12,8
3,19,8
3,34,8
3,52,8
3,59,8
3,66,8
3,71,8
3,92,7
3,105,8
3,114,8
3,124,6
3,133,8
3,143,11
3,146,8
3,148,11
3,151,8
3,156,6
3,160,8
3,161,12
3,167,8
3,175,8
3,185,8
3,197,8
3,209,12
3,219,8
3,248,8
3,253,8
3,255,8
3,262,8
3,267,8
3,291,8
3,300,8
3,308,8
3,312,8
3,319,12
3,321,8
3,325,12
3,379,8
3,403,8
3,407,8
3,421,8
3,422,12
3,423,8
3,427,8
3,444,12
3,448,12
3,458,8
3,461,8
3,466,8
3,491,12
3,494,12
3,500,12
3,501,8
3,505,8
3,507,8
3,515,8
3,536,8
3,540,8
3,546,12
3,549,8
3,553,8
3,566,8
3,575,8
3,586,8
3,590,8
3,605,8
3,614,8
3,616,12
3,620,8
3,641,8
3,642,8
3,644,8
3,653,12
3,677,8
3,736,8
3,740,8
3,761,12
3,776,8
3,779,8
3,792,8
3,805,8
3,811,8
3,817,8
3,823,11
3,830,12
3,831,8
3,836,8
3,846,8
3,849,8
3,864,8
3,867,8
3,872,8
3,873,8
3,888,8
3,906,12
3,913,8
3,919,8
3,936,8
3,988,12
3,999,8
3,1009,8
3,1016,8
3,1018,8
3,1019,8
3,1028,8
3,1049,8
3,1055,8
3,1058,8
3,1065,8
3,1076,8
3,1084,8
3,1085,8
3,1095,8
3,1134,8
3,1140,8
3,1151,8
3,1154,8
3,1158,8
3,1159,8
3,1160,8
3,1162,8
3,1189,8
3,1198,8
3,1212,8
3,1213,8
3,1216,8
3,1231,8
3,1239,8
3,1244,8
3,1255,8
3,1264,8
3,1274,8
3,1277,8
3,1295,8
3,1301,8
3,1306,8
3,1307,8
3,1314,8
3,1322,8
3,1354,8
3,1364,12
3,1365,8
3,1368,8
3,1380,8
3,1384,8
3,1386,8
3,1398,8
3,1404,8
3,1415,8
3,1421,8
3,1429,8
3,1442,8
3,1450,8
3,1457,8
3,1462,8
3,1463,8
3,1467,8
3,1481,8
3,1498,8
3,86,8
3,100,8
3,116,8
3,118,8
3,142,8
3,174,8
3,180,8
3,237,8
3,350,8
3,352,8
3,353,8
3,380,8
3,440,8
3,450,8
3,480,11
3,495,12
3,523,8
3,578,8
3,787,8
3,814,8
3,865,8
3,879,8
3,959,8
3,980,8
3,1014,8
3,1035,8
3,1051,6
3,1082,8
3,1090,12
3,1103,8
3,1173,8
3,1236,8
3,1315,8
3,1325,8
3,1402,8
3,1407,8
3,1423,11
3,1475,8
3,1490,8
3,18,13
3,22,17
3,30,17
3,31,17
3,44,17
3,46,17
3,79,17
3,106,12
3,122,17
3,130,17
3,132,17
3,140,17
3,141,17
3,147,17
3,188,17
3,204,17
3,206,16
3,208,17
3,217,17
3,218,17
3,222,17
3,224,17
3,244,17
3,249,17
3,263,17
3,284,17
3,288,17
3,297,17
3,301,12
3,311,16
3,357,17
3,360,17
3,362,17
3,376,13
3,377,17
3,389,17
3,396,12
3,425,17
3,430,17
3,438,17
3,492,17
3,499,9
3,503,17
3,512,12
3,513,17
3,518,17
3,562,17
3,572,17
3,594,17
3,600,17
3,606,13
3,619,15
3,624,17
3,638,12
3,670,17
3,690,17
3,696,17
